Geisl.(St) Neuwiesen (B466);10044;Geislingen
Bad Überkingen Im Grund;10045;Bad Überkingen
Bad Überkingen Bad;10046;Bad Überkingen
Bad Überkingen Autalhalle;10047;Bad Überkingen
Hausen (F) B466;10048;Bad Überkingen
Reichenbach i.T. Abzw. B466;10049;Deggingen
Reichenbach i.T. Turnhalle;10050;Deggingen
Reichenbach i.T. Rathaus;10051;Deggingen
Deggingen Ave Maria;10052;Deggingen
Deggingen Friedhof;10053;Deggingen
Bad Ditzenbach Kurklinik;10054;Bad Ditzenbach
Bad Ditzenbach Vinzenz Therme;10055;Bad Ditzenbach
Gosbach Abzw. Drackenstein;10057;Bad Ditzenbach
Mühlhausen i.T. Rathaus;10058;Mühlhausen im Täle
Mühlhausen i.T. Bahnhofstr.;10059;Mühlhausen im Täle
Wiesensteig Schöntalweg;10060;Wiesensteig
Wiesensteig Postamt;10061;Wiesensteig
Wiesensteig Rathaus;10064;Wiesensteig
Wiesensteig Brunnengarten;10065;Wiesensteig
Mühlhausen i.T. Kirche;10066;Mühlhausen im Täle
Gosbach Wiesensteiger Str.;10069;Bad Ditzenbach
Gosbach Hirsch;10070;Bad Ditzenbach
Göppingen Hans-Seyff-Str.;10074;Göppingen
Deggingen Birkhof;10075;Deggingen
Göppingen Planckweg;10079;Göppingen
Birenbach Brückenstr.;10082;Birenbach
Geisl.(St) Michelberggymnasium;10084;Geislingen
Gingen (F) Brückenstr.;10086;Gingen
Gingen (F) Ev. Kindergarten;10087;Gingen
Hausen (F) Hirsch;10090;Bad Überkingen
Hausen (F) Siedlung;10091;Bad Überkingen
Unterböhringen;10092;Bad Überkingen
Geisl.(St) Äußere Hauptstr.;10095;Geislingen
Geisl.(St) Friedhof;10096;Geislingen
Geisl.(St) Schildwachtweg;10100;Geislingen
Geisl.(St) Wilhelmshöhe;10101;Geislingen
Geisl.(St) Schulth.-Sch.-Str.;10102;Geislingen
Geisl.(St) Y-Häuser;10103;Geislingen
Geisl.(St) Birkenweg;10104;Geislingen
Geislingen (St) Katzenloch;10105;Geislingen
Geisl.(St) Schlosshalde;10106;Geislingen
Weiler ob Helfenstein;10107;Geislingen
Weiler ob Helfenstn. Unterdorf;10108;Geislingen
Weiler ob Helfenstn. Oberdorf;10109;Geislingen
Geislingen (Steige) Weiler Lindenhof;10113;Geislingen
Geisl.(St) Neuw. Gewerbegebiet;10114;Geislingen
Geisl.(St) Milchzentrale;10115;Geislingen
Geislingen (St) Kantstr.;10116;Geislingen
Geisl.(St) Wölkbad;10117;Geislingen
Geisl.(St) Berufsschulzentrum;10118;Geislingen
Geisl.(St) Lindenhof;10119;Geislingen
Geisl.(St) Heiligenäcker;10120;Geislingen
Sparwiesen Grundschule;10121;Uhingen
Gingen (F) Brunnenstr.;10122;Gingen
Geisl.(St) Weing./Tegelberg;10125;Geislingen
Faurndau Riesengebirgstr.;10133;Göppingen
Geisl.(St) Lindenschule;10143;Geislingen
Ebersbach (F);10151;Ebersbach
Uhingen;10152;Uhingen
Faurndau;10153;Göppingen
Göppingen;10154;Göppingen
Eislingen (F);10155;Eislingen
Salach;10156;Salach
Süßen;10157;Süßen
Gingen (F);10158;Gingen
Kuchen;10159;Kuchen
Geislingen West;10160;Geislingen
Geislingen (Steige);10161;Geislingen
Eybach Oßmannsweiler;10187;Geislingen
Geisl.(St) Eisenbahnbrücke;10199;Geislingen
Böhmenkirch Friedhof;10201;Böhmenkirch
Böhmenkirch Post;10202;Böhmenkirch
Böhmenkirch Rathaus;10203;Böhmenkirch
Böhmenkirch Kirchstraße;10204;Böhmenkirch
Böhmenkirch Lindenhof;10205;Böhmenkirch
Steinenkirch;10206;Böhmenkirch
Eybach Roggenmühle;10207;Geislingen
Eybach Ortsmitte;10208;Geislingen
Eybach Pfingsthalde;10209;Geislingen
Geisl.(St) SC-Stadion;10210;Geislingen
Geislingen (St) Vossstr.;10211;Geislingen
Geisl.(St) Krankenhaus;10212;Geislingen
Waldhausen Ortsmitte;10213;Geislingen
Waldhausen Christofshof;10214;Geislingen
Böhmenkirch Heidhöfe Schafhaus;10215;Böhmenkirch
Eybach Eybtalhalle;10216;Geislingen
Böhmenkirch Breiter Weg;10217;Böhmenkirch
Böhmenkir. Heidhöfe Alleenstr.;10218;Böhmenkirch
Aufhausen;10257;Geislingen
Türkheim;10258;Geislingen
Türkheim Gewerbe;10275;Geislingen
Süßen Mühlstraße;10303;Süßen
Donzdorf Steingartenschule;10310;Donzdorf
Lstein. Steighof Abzw. Trefhsn;10315;Lauterstein
Böhmenkirch Albsporthalle;10316;Böhmenkirch
Treffelhausen Sonne;10317;Böhmenkirch
Schnittlingen Siedlung;10318;Böhmenkirch
Schnittlingen Wetterwarte;10319;Böhmenkirch
Stötten Aussiedlerhöfe;10320;Geislingen
Nenningen Rathaus;10329;Lauterstein
Lauterstein Abzw. Degenfeld;10330;Lauterstein
Aufhausen Wannenhöfe;10497;Geislingen
Aufhausen Schule;10498;Geislingen
Aufhausen Krönerhof;10511;Geislingen
Türkheim Boschhof;10512;Geislingen
Göppingen Kantstr.;11000;Göppingen
Göppingen Schillerplatz;11001;Göppingen
Göpp. Kaiserbau (Ag. für Arb.);11004;Göppingen
Göpp. Ulmer-/Heininger Str.;11005;Göppingen
Göppingen Freibad;11006;Göppingen
Göppingen Reutlinger Str.;11007;Göppingen
Göppingen Immelmannzentrum;11008;Göppingen
Eislingen (F) Steinbeisstr.;11009;Eislingen
Eislingen (F) Liebfrauenkirche;11010;Eislingen
Eislingen (F) Weltestr.;11011;Eislingen
Eislingen (F) Silcherschule;11012;Eislingen
Eislingen (F) Hallenbad;11013;Eislingen
Eislingen (F) Wasenhof;11015;Eislingen
Eislingen (F) Ziegelbachstr.;11016;Eislingen
Eisl.(F) Ziegelbachklinge;11018;Eislingen
Eislingen (F) Zeisigweg;11019;Eislingen
Eisl.(F) Talstraße;11020;Eislingen
Eislingen (F) Danziger Str.;11021;Eislingen
Eislingen (F) Sängerstr.;11024;Eislingen
Eislingen (F) Oesch-Schulen;11025;Eislingen
Eislingen (F) Friedhof Nord;11028;Eislingen
Eislingen (F) Stadtmitte;11029;Eislingen
Eislingen (F) Waldhorn;11031;Eislingen
Eisl.(F) In den Weingärten;11032;Eislingen
Göppingen Roßbachstr.;11033;Göppingen
Göppingen Stadtwerke;11034;Göppingen
Göppingen Bauhof;11035;Göppingen
Göppingen Betzstr.;11036;Göppingen
Göppingen Marktstr.;11037;Göppingen
Eisl.(F) Hauptstr./Bahnhof;11039;Eislingen
Eislingen (F) Mozartstr.;11040;Eislingen
Eisl.(F) Solitudestr.;11043;Eislingen
Eislingen (F) Friedhof Süd;11044;Eislingen
Eislingen (F) Beundstr.;11045;Eislingen
Eislingen (F) Holzheimer Str.;11047;Eislingen
Eisl.(F) Schlossplatz/Bahnhof;11049;Eislingen
Göppingen Barbarossasee;11050;Göppingen
Göppingen Hailingstraße;11051;Göppingen
Göppingen Mörikestr.;11053;Göppingen
Göppingen Wilhelmshilfe;11056;Göppingen
Göppingen Schützenstr.;11057;Göppingen
Göppingen Kornhausplatz;11058;Göppingen
Göppingen Storchen;11059;Göppingen
Göppingen Vordere Karlstr.;11060;Göppingen
Göppingen Wertstoffhof;11061;Göppingen
Göppingen Lenbachstr.;11062;Göppingen
Göppingen Gartenfreunde;11064;Göppingen
Göppingen Heubachstr.;11065;Göppingen
Birenbach Schurwaldweg;11100;Birenbach
Birenbach Geißberg;11101;Birenbach
Birenbach Rathaus;11102;Birenbach
Birenbach Bahnhofstr.;11103;Birenbach
Göppingen Krettenhof;11104;Göppingen
Wäschenbeuren Schützenhof;11105;Wäschenbeuren
Wäschenbeuren Marktplatz;11106;Wäschenbeuren
Wäschenbeuren Bahnhofstr.;11107;Wäschenbeuren
Wäschenbeuren Schillerstr.;11108;Wäschenbeuren
Wäschenbeuren Friedhof;11109;Wäschenbeuren
Wangen Siemensstr.;11136;Wangen
Rechberghausen Hauffstr.;11201;Rechberghausen
Faurndau Kesseltobelstr.;11203;Göppingen
Rechberghausen Maybachstr.;11204;Rechberghausen
Wäschenbeuren Wäscherhofstr.;11205;Wäschenbeuren
Maitis Ortsmitte;11206;Göppingen
Lenglingen Ziegerhof;11207;Göppingen
Lenglingen Ortsmitte;11208;Göppingen
Lenglingen Hirschhof;11209;Göppingen
Maitis Stuifenstr.;11215;Göppingen
Maitis Limesweg;11216;Göppingen
Faurndau Salamanderstr.;11220;Göppingen
Maitis Stauferweg;11226;Göppingen
Göpp. Waldcafe Wannenhof;11302;Göppingen
Göppingen Abzw. Hohrein;11303;Göppingen
Hohenst. Rathaus/Dorfplatz;11304;Göppingen
Hohenst. Jugendherberge;11305;Göppingen
Hohenstaufen Reichsdorfstr.;11306;Göppingen
Göppingen Sternkreuzung;12001;Göppingen
Göppingen Märklineum;12002;Göppingen
Göppingen Boehringer Areal;12003;Göppingen
Faurndau Lehlestr.;12004;Göppingen
Faurndau Goethestr.;12005;Göppingen
Uhingen Mercedesstr.;12007;Uhingen
Uhingen Fa. Allgaier;12008;Uhingen
Uhingen Hieberschule;12009;Uhingen
Uhingen Schulstr.;12010;Uhingen
Uhingen Uditorium;12011;Uhingen
Uhingen Ziegelbergweg;12012;Uhingen
Uhingen Marienstr.;12013;Uhingen
Albershausen Staufenstr.;12015;Albershausen
Albershausen Waldeckstr.;12016;Albershausen
Albershausen Am Brünnele;12018;Albershausen
Albershausen Finkenweg;12019;Albershausen
Albershausen Im Morgen;12020;Albershausen
Albersh. Gemeindeländerweg;12021;Albershausen
Albersh. Industriegebiet;12023;Albershausen
Albershausen Frühlingstr.;12024;Albershausen
Albershausen Lenaustr.;12026;Albershausen
Uhingen Turnhalle;12029;Uhingen
Uhingen Freibad;12030;Uhingen
Holzhausen Veilchenstr.;12032;Uhingen
Holzhausen Festhalle;12033;Uhingen
Holzhausen Am Wiesenbach;12034;Uhingen
Uhingen Seestr.;12035;Uhingen
Uhingen Fabrikstr.;12036;Uhingen
Uhingen Bleicherei;12037;Uhingen
Göppingen Fischstraße;12038;Göppingen
Holzhausen Einfeldstr.;12040;Uhingen
Albershausen Ortsmitte;12044;Albershausen
Albershausen Bünzwanger Str.;12045;Albershausen
Hattenhofen Zeller Str.;12050;Hattenhofen
Hattenh. Bruckwiesenstr.;12051;Hattenhofen
Hattenhofen Rathaus;12052;Hattenhofen
Hattenhofen Hauptstraße;12053;Hattenhofen
Hattenhofen Friedhof;12054;Hattenhofen
Hattenhofen Graubachtal;12059;Hattenhofen
Aichelberg Bürgerhaus;12060;Aichelberg
Aichelberg Kreuzung;12061;Aichelberg
Hattenhofen Bruckw. Spielplatz;12062;Hattenhofen
Jebenhausen Falkenstraße;12098;Göppingen
Jebenhausen Kleingartenanlage;12099;Göppingen
Jebenhausen Herdweg;12100;Göppingen
Jebenhausen Linde;12101;Göppingen
Jebenhausen Alte Kirche;12102;Göppingen
Bezgenriet Bezirksamt;12103;Göppingen
Bezgenriet Schopflenberg;12104;Göppingen
Bad Boll Bahnhofsallee;12106;Bad Boll
Bad Boll Ortsmitte;12107;Bad Boll
Bad Boll Gruibinger Str.;12108;Bad Boll
Bad Boll Eichhalde;12109;Bad Boll
Bad Boll Eckw. Ortseingang;12111;Bad Boll
Zell (A) Göppinger Straße;12112;Zell u. A.
Zell (A) Schillerstr.;12113;Zell u. A.
Zell (A) Kath. Kirche;12114;Zell u. A.
Zell (A) Kirchheimer Straße;12115;Zell u. A.
Zell (A) Weilheimer Straße;12116;Zell u. A.
Jebenh. Industriegebiet Süd;12118;Göppingen
Bad Boll WALA;12119;Bad Boll
Jebenhausen Sudetenstraße;12151;Göppingen
Jebenhausen Vorderer Berg;12152;Göppingen
Jebenhausen Fasanenstraße;12153;Göppingen
Jebenhausen Wasenstraße;12154;Göppingen
Jebenhausen Waldeckschule;12155;Göppingen
Hattenhofen Reustadt;12156;Hattenhofen
Uhingen Burgstall;12157;Uhingen
Jebenhausen Heimbach;12189;Göppingen
Uhingen Rathaus;12201;Uhingen
Uhingen Wasserberg;12202;Uhingen
Uhingen Weilenberger Hof;12203;Uhingen
Sparwiesen Steinige Halde;12204;Uhingen
Göppingen Marktplatz;13002;Göppingen
Göppingen Brückenstr.;13003;Göppingen
Göppingen Fuchseckstr.;13004;Göppingen
Göppingen Wasserbergstr.;13005;Göppingen
Göppingen Sankt Pauls Kirche;13006;Göppingen
Göpp. Industriegeb. Ost;13007;Göppingen
Holzheim Wielandstraße/Bf;13008;Göppingen
Holzheim Buchrain;13009;Göppingen
Holzheim Rigipark;13010;Göppingen
Göpp. St. Gotth. Weilerbachweg;13011;Göppingen
Göpp. Manzen Ob. Siedlung;13012;Göppingen
Göpp. Ursenw. Lindenplatz;13013;Göppingen
Göpp. Ursenw. Kiefernsteige;13014;Göppingen
Göppingen Ursenwang Eschenstr.;13015;Göppingen
Göpp. Manzen Manzenstr.;13017;Göppingen
Schlat Kirche;13018;Schlat
Schlat Bachstr.;13020;Schlat
Schlat Rommentaler Str.;13022;Schlat
Göpp. Manzen Spitzenbergstr.;13023;Göppingen
Göpp. Manzen Sportplatz;13024;Göppingen
Holzheim Steinstraße;13025;Göppingen
Schlat Enzbachweg;13026;Schlat
Gammelsh. Krzg. Gruib. Auend.;13224;Gammelshausen
Auendorf Fuchsecksattel;13225;Bad Ditzenbach
Auendorf Volksbank;13226;Bad Ditzenbach
Auendorf Ditzenbacher Str.;13227;Bad Ditzenbach
Mühlhausen i.T. Am Warmen;13230;Mühlhausen im Täle
Gruibingen Mühlhauser Str.;13231;Gruibingen
Gruibingen Rathaus;13232;Gruibingen
Gruibingen Grundschule;13233;Gruibingen
Gruibingen Brückenweg;13234;Gruibingen
Gruibingen Kornbergsattel;13235;Gruibingen
Gruibingen Kath. Kirche;13239;Gruibingen
Göppingen Hochschule;13301;Göppingen
Göppingen Dieselstr.;13302;Göppingen
Göpp. Heininger-/Jahnstr.;13303;Göppingen
Göpp. Polizeipräsidium Einsatz;13305;Göppingen
Heiningen Aussiedlerhöfe;13306;Heiningen
Heiningen Adler;13307;Heiningen
Heiningen Kirchstr.;13308;Heiningen
Heiningen Uhlandstraße;13309;Heiningen
Heiningen Mörikestraße;13310;Heiningen
Heiningen Breitestr.;13311;Heiningen
Heiningen Friedhof;13312;Heiningen
Heiningen Alter Bahnhof;13313;Heiningen
Eschenbach Frühlingstr.;13314;Eschenbach
Eschenbach Gemeindehaus;13315;Eschenbach
Eschenbach Backhaus;13316;Eschenbach
Eschenbach Grundschule;13317;Eschenbach
Eschenbach Feuerwehrhaus;13318;Eschenbach
Eschenbach Gewerbepark;13319;Eschenbach
Gammelshausen Kreisverkehr;13322;Gammelshausen
Gammelshausen Kirche;13323;Gammelshausen
Gammelshausen Weingartenstr.;13324;Gammelshausen
Gammelsh. Eschenbacher Str.;13325;Gammelshausen
Dürnau Gammelsh. Str.;13327;Dürnau
Dürnau Abzw. Kornberghalle;13328;Dürnau
Bad Boll Dürnauer Str.;13330;Bad Boll
Dürnau Boller Str.;13331;Dürnau
Bad Boll Gemeinschaftsschule;13332;Bad Boll
Bad Boll Kirchplatz;13334;Bad Boll
Bad Boll Sehningen;13335;Bad Boll
Bad Boll Ev. Akad./Reha-Klinik;13336;Bad Boll
Dürnau Ortsmitte;13339;Dürnau
Heiningen Lindenstr.;13378;Heiningen
Göppingen H.-Hesse-Realschule;13383;Göppingen
Göppingen Bahnhofssteg;13385;Göppingen
Göppingen Schiller-Realschule;13386;Göppingen
Hohenstadt Kirche;13501;Hohenstadt
Oberdrackenstein Rathaus;13502;Drackenstein
Drackenst. Untdr-stein Kirche;13503;Drackenstein
Gosbach Lamm;13504;Bad Ditzenbach
Bad Ditzenb. Grundschule;13505;Bad Ditzenbach
Hohenstadt Abzw. Waltertal;13506;Hohenstadt
Gosbach Einkaufszentrum;13510;Bad Ditzenbach
Göppingen Feuerwache;14001;Göppingen
Göppingen Friedrichstraße;14002;Göppingen
Göppingen Christophstr.;14003;Göppingen
Göppingen Kunsthalle;14004;Göppingen
Göpp. EWS-Arena/Nördl.Ringstr.;14006;Göppingen
Göppingen Mozartstr.;14007;Göppingen
Bartenbach Rotes Reusch;14008;Göppingen
Bartenbach Raiffeisenstr.;14011;Göppingen
Bartenb. Schelmenstr./Friedhof;14012;Göppingen
Bartenbach Im Engenlauch;14013;Göppingen
Bartenbach Wilhelmshilfe;14014;Göppingen
Rechberghausen Theater im Bhf.;14015;Rechberghausen
Rechberghausen Feuerwehr;14016;Rechberghausen
Rechberghausen Grundschule;14018;Rechberghausen
Rechberghausen Ebene/Schule;14019;Rechberghausen
Rechbgh. Kirchplatz/Rathaus;14020;Rechberghausen
Rechberghausen Ziegelstraße;14021;Rechberghausen
Rechbgh. Graf-Degenfeld-Str.;14024;Rechberghausen
Rechbgh. Panoramastraße;14025;Rechberghausen
Rechbgh. Schlosshofstraße;14026;Rechberghausen
Rechberghausen Schlossmarkt;14027;Rechberghausen
Rechbgh. Krzg. Adelberg;14028;Rechberghausen
Börtl. Zell Rechbergh. Str.;14030;Börtlingen
Börtlingen Untere Bruck;14031;Börtlingen
Börtlingen Löwen;14032;Börtlingen
Börtlingen Kreissparkasse;14033;Börtlingen
Börtlingen Friedhof;14034;Börtlingen
Börtl. Breech Krzg. Rattenh.;14035;Börtlingen
Börtlingen Industriegebiet;14036;Börtlingen
Rechbgh. Wangener Straße;14038;Rechberghausen
Rechbgh. Reichenhardtstraße;14039;Rechberghausen
Rechberghausen Bergstraße;14040;Rechberghausen
Rechberghausen Sonnenbrücke;14042;Rechberghausen
Rechberghausen Lindach;14043;Rechberghausen
Börtl. Breech Wendeplatte;14050;Börtlingen
Göpp. EWS-Arena/Lorcher Str.;14901;Göppingen
Göppingen Landratsamt;14902;Göppingen
Göppingen A.-Schweitzer-Schule;14904;Göppingen
Göppingen Reuschkirche;14905;Göppingen
Göppingen Turnerschaft Stadion;14906;Göppingen
Göppingen Eugenstr.;14907;Göppingen
Göppingen Wangener Str.;14908;Göppingen
Göppingen Schillerstr.;14909;Göppingen
Göppingen Christkönigskirche;14910;Göppingen
Bartenbach Hofhalde;14912;Göppingen
Bartenbach Sportplatz;14914;Göppingen
Göpp. Lerchenbg. Ortsmitte;14915;Göppingen
Göpp. Hohrein Ortsmitte;14916;Göppingen
Bartenbach Am Meerbach;14917;Göppingen
Bartenbach Brunnenstraße;14918;Göppingen
Göppingen Hohenstädter Weg;14920;Göppingen
Faurndau Uhlandstr.;15002;Göppingen
Faurndau Panoramastr./Bahnhof;15003;Göppingen
Faurndau Buchenstr.;15004;Göppingen
Faurnd. Haier Waldorfsch.;15005;Göppingen
Faurndau Haier Haierschule;15006;Göppingen
Wangen Hanglich;15007;Wangen
Wangen Holzhäuser Str.;15008;Wangen
Wangen Schulstr.;15010;Wangen
Wangen Eichbühl;15011;Wangen
Oberwälden Uhlandstraße;15013;Wangen
Oberwälden Backhaus;15015;Wangen
Wangen Abzw. Oberwälden;15016;Wangen
Sparwiesen Gewerbegebiet;15020;Uhingen
Faurndau Schloss Filseck;15021;Göppingen
Eislingen (F) Eichenhof;16003;Eislingen
Salach Marktplatz;16004;Salach
Salach Eislinger Str.;16007;Salach
Eisl.(F) Krummw. Brückenstr.;16010;Eislingen
Eisl.(F) Krummw. Schwarzeng.;16011;Eislingen
Eisl.(F) Krzg. Eschenbäche;16012;Eislingen
Ottenbach Breitfelderhof;16013;Ottenbach
Ottenbach Siedlung;16014;Ottenbach
Ottenbach Kitzener Str.;16015;Ottenbach
Ottenbach Adlerstr.;16016;Ottenbach
Ottenbach Gasthaus Krone;16017;Ottenbach
Salach Ziegelstr.;16018;Salach
Salach Baumgarten;16019;Salach
Salach Ringstr.;16021;Salach
Salach Brühlweg;16022;Salach
Göpp. Christophsbad;17002;Göppingen
Göppingen Pfingstwasen;17003;Göppingen
Faurndau Marienstr.;17006;Göppingen
Faurndau Sauerbrunnen;17007;Göppingen
Faurndau Hirschplatz;17008;Göppingen
Faurndau Hirschstr.;17009;Göppingen
Faurndau Filseckstr.;17010;Göppingen
Faurndau Iltisweg;17011;Göppingen
Sparwiesen Albstraße;17013;Uhingen
Sparwiesen Marktplatz;17014;Uhingen
Faurndau Schubartstr.;17015;Göppingen
Faurndau Ludwigstr.;17016;Göppingen
Wäschenbeuren Wiesental;17017;Wäschenbeuren
Roßwälden Dorfstraße;17403;Ebersbach
Schlierbach Ebersbacher Str.;17404;Schlierbach
Roßwälden Kindergarten;17405;Ebersbach
Roßwälden Kirche;17406;Ebersbach
Weiler (F) Dreieck;17407;Ebersbach
Roßwälden In den Messenwiesen;17408;Ebersbach
Ebersb.(F) Filsbrücke;17409;Ebersbach
Ebersb.(F) Hardtschule;17411;Ebersbach
Ebersbach (F) Rathaus;17412;Ebersbach
Roßwälden Birkhöfe;17414;Ebersbach
Süßen Georg-Elser-Weg;17600;Süßen
Eisl.(F) Fahrzeugwerke;17602;Eislingen
Salach Querstr.;17605;Salach
Salach Dugendorf;17607;Salach
Salach Briefzentrum;17608;Salach
Süßen Rabenwiesen;17609;Süßen
Süßen Kapellenstr.;17610;Süßen
Süßen Tobelkreuzung;17611;Süßen
Süßen Stiegelwiese;17612;Süßen
Süßen Fuchseckstr.;17613;Süßen
Donzdorf Sudetenstr.;17614;Donzdorf
Süßen Schlater Str.;17615;Süßen
Süßen Rathaus;17616;Süßen
Süßen Umspannwerk;17618;Süßen
Donzdorf Bahnhof;17619;Donzdorf
Donzdorf Abzw. Reichenbach;17620;Donzdorf
Donzdorf Marrenstr.;17621;Donzdorf
Donzdorf Stadthalle;17622;Donzdorf
Donzdorf Schulzentrum;17623;Donzdorf
Donzdorf Lautergarten;17624;Donzdorf
Donzdorf Abzw. Winzingen;17625;Donzdorf
Donzdorf Hagenbuch;17626;Donzdorf
Reichenbach u.R. Rathaus;17631;Donzdorf
Donzdorf Adolf-Kolping-Str.;17632;Donzdorf
Ebersbach (F) Stadtbibliothek;17637;Ebersbach
Ebersb.(F) Büchenbr. Gemeindeh;17638;Ebersbach
Ebersb.(F) Krapfenreut;17639;Ebersbach
Winzingen Rauhwiesenstr.;17640;Donzdorf
Winzingen Rathaus;17641;Donzdorf
Winzingen Sportplatz;17642;Donzdorf
Donzdorf Grünbach;17644;Donzdorf
Adelberg Zachersmühle;17653;Adelberg
Adelberg Abzw. beim Kloster;17654;Adelberg
Adelberg Volksbank;17656;Adelberg
Baiereck Krone;17663;Uhingen
Uhingen Nassach Unterhütt;17664;Uhingen
Weißenstein Altes Rathaus;17666;Lauterstein
Baiereck Am Kugelrain;17669;Uhingen
Ebersb.(F) Büchenbr. Siedlung;17672;Ebersbach
Ebersb.(F) Büchenbr. Forsthaus;17673;Ebersbach
Ebersb.(F) Büchenbr. Kgs-eiche;17674;Ebersbach
Treffelhausen Lamm;17675;Böhmenkirch
Baiereck Kindergarten;17676;Uhingen
Baiereck Herrenbachstr.;17677;Uhingen
Uhingen Nassach Friedhof;17678;Uhingen
Uhingen Nassach Bolzplatz;17679;Uhingen
Schnittlingen Hirsch;17680;Böhmenkirch
Nenningen Kirche;17682;Lauterstein
Treffelhausen Schule;17683;Böhmenkirch
Stötten Rathaus;17686;Geislingen
Treffelhausen Skilift;17688;Böhmenkirch
Schlierbach Auchtertstr.;17801;Schlierbach
Schlierb. Hattenh. Str.;17802;Schlierbach
Schlierbach Kirche;17803;Schlierbach
Schlierbach Bachbrücke;17804;Schlierbach
Schlierbach Tannenhöfe;17806;Schlierbach
Schlierbach Siemensstr.;17807;Schlierbach
Schlierbach Pflegeheim;17808;Schlierbach
Bünzwangen Feldwiesen;18002;Ebersbach
Bünzwangen Pläckertstr.;18003;Ebersbach
Bünzwangen Silcherstr.;18004;Ebersbach
Bünzwangen Siedlung;18005;Ebersbach
Ebersb.(F) Pusteblumenkreisel;18008;Ebersbach
Ebersb.(F) Büchenbronner Str.;18012;Ebersbach
Ebersb.(F) Im Hegnach;18013;Ebersbach
Ebersbach (F) Stadtmitte;18014;Ebersbach
Ebersbach (F) Leintelstraße;18015;Ebersbach
Göppingen Sportplätze;19000;Göppingen
Göppingen Lessingstr.;19002;Göppingen
Göppingen Keplerstr.;19003;Göppingen
Göppingen Gaussweg;19004;Göppingen
Göpp. Klinik am Eichert;19006;Göppingen
Göppingen Stadthalle;19007;Göppingen
Göppingen Schulbad;19008;Göppingen
Göppingen Dürerstr.;19010;Göppingen
Göppingen Hogy;19011;Göppingen
Göppingen Friedhof Nord;19012;Göppingen
Göppingen Hohensteinstr.;19013;Göppingen
Göppingen Sausteige;19014;Göppingen
Göpp. John-F.-Kennedy-Str.;19015;Göppingen
Göppingen Stauferpark;19016;Göppingen
Göppingen Paul-Koepff-Weg;19018;Göppingen
Göppingen Roseggerweg;19020;Göppingen
Göpp. Lise-Meitner-Straße;19023;Göppingen
Göppingen Golfpark;19024;Göppingen
Göppingen Bleichstr.;19025;Göppingen
Göpp. Manfred-Wörner-Str.;19028;Göppingen
Göpp. Dr.-Herbert-König-Platz;19029;Göppingen
Göppingen Dr.-Pfeiffer-Str.;19201;Göppingen
Göppingen Röntgenweg;19202;Göppingen
Göppingen Waldeckstr.;19203;Göppingen
Göppingen Hugstr.;19204;Göppingen
Göppingen Friedhof Süd;19301;Göppingen
Göppingen Am Galgenberg;19302;Göppingen
Göppingen Rathaus;19303;Göppingen
Göppingen Barbarossa-Thermen;19401;Göppingen
Eisl.(F) Scheerstr./Realschule;19812;Eislingen
Uhingen Nassachmühle;19822;Uhingen
Uhingen Diegelsberg;19823;Uhingen
Uhingen Bünzwanger Straße;19825;Uhingen
Uhingen Nassachmühle Schule;19826;Uhingen
Göpp. Ursenw. Grundschule;19833;Göppingen
Salach Staufeneckschule;19862;Salach
Ebersb.(F) Raichberg Schulz.;19881;Ebersbach
Göppingen WHG;19895;Göppingen
Göppingen BSZ Öde;19896;Göppingen
Wäschenbeuren Stauferschule;19911;Wäschenbeuren
Ergenzingen;22052;Rottenburg 
Häslach Rathaus;24319;Walddorfhäslach
Dettenhausen Tübinger Str.;26352;Dettenhausen
Dettenhausen Alte Post;26353;Dettenhausen
Dettenhausen Schule;26354;Dettenhausen
Dettenhausen;26356;Dettenhausen
Dettenhausen Torstr. (Bf);26357;Dettenhausen
Dettenhausen Altes Rathaus;26362;Dettenhausen
Grafenberg Ziegelwasenstr.;28280;Grafenberg
Donnstetten Rathaus;28624;Römerstein
Donnstetten Gutenberger Str.;28646;Römerstein
Donnstetten Fuchslöcher;28678;Römerstein
Walddorf Jahnstraße;29042;Walddorfhäslach
Walddorf Gustav-Werner-Schule;29044;Walddorfhäslach
Nagold Eisberg L362;31212;Nagold
Nagold Waldlust;31213;Nagold
Nagold Vogelsang;31214;Nagold
Nagold Mötzinger Straße;31215;Nagold
Gechingen Bergwald;31237;Gechingen
Gechingen Gartenstraße;31238;Gechingen
Gechingen Rathaus;31240;Gechingen
Gechingen Im Gailer;31241;Gechingen
Nagold Ferdinand-Porsche-Str.;31260;Nagold
Nagold Gottlieb-Daimler-Straße;31261;Nagold
Nagold Hoher-Baum-Weg;31262;Nagold
Nagold Lise-Meitner-Straße;31263;Nagold
Nagold INGpark Süd;31267;Nagold
Nagold INGpark Nord;31269;Nagold
Berneck B28;31316;Altensteig
Ebhausen Breiter Weg;31321;Ebhausen
Ebhausen Rathaus;31322;Ebhausen
Ebhausen In der Misse;31323;Ebhausen
Rohrdorf Bf;31326;Rohrdorf
Rohrdorf Gamp;31327;Rohrdorf
Nagold Wagon;31333;Nagold
Nagold Einkaufszentrum;31340;Nagold
Nagold Altensteiger Str.;31342;Nagold
Nagold ZOB;31345;Nagold
Altensteig Rathaus;31352;Altensteig
Gechingen Kirchberg;31367;Gechingen
Nagold Netz / IHK;31375;Nagold
Nagold Vollm.Weg/Birkenweg;31376;Nagold
